date,population,admission,release,los_1_day,los_2-3_days,los_4-7_days,los_8-14_days,los_15-30_days,los_31-60_days,los_61-90_days,los_91-182_days,los_183-365_days,los_365+_days
2023-01-23,130986.55940050453,1548.6391658448485,3131.5083724411697,527,665,702,0,113,355,168,263,129,60
2023-01-24,130578.6901939082,2723.6391658448483,2547.90837244117,637,267,763,0,116,229,136,165,84,39
2023-01-25,130438.92098731188,2408.139165844849,2632.40837244117,581,339,720,0,116,228,121,191,116,76
2023-01-26,130182.65178071556,2376.139165844849,2796.1179684007657,626,392,773,0,98,244,147,237,133,65
2023-01-27,129948.65530139198,2562.1214890771716,2457.8443911649933,689,347,256,389,67,232,104,161,92,44
2023-01-28,129976.52183019846,2485.7109199714805,1142.3443911649933,434,141,142,156,20,42,33,30,19,12
2023-01-29,130633.38835900495,1799.2109199714807,1271.810222177064,425,228,86,183,28,58,79,146,104,25
2023-01-30,132742.88794259322,3381.3098057653524,2733.8273650342067,460,637,378,442,33,210,118,171,100,44
2023-01-31,132256.78466903867,2247.7240914796384,4204.827365034207,449,2205,347,383,23,192,121,203,98,39
2023-02-01,130431.68139548409,2379.7240914796384,2567.127365034207,548,310,308,526,23,202,132,181,137,61
2023-02-02,130181.27812192953,2316.7240914796384,2702.9606983675403,631,374,269,598,12,211,142,201,106,47
2023-02-03,129831.7081817083,2353.390758146305,2541.2940317008733,668,327,273,275,300,179,121,131,88,46
2023-02-04,130003.47157482039,2713.0574248129715,1138.1273650342068,489,130,90,75,102,47,31,37,13,4
2023-02-05,130627.40163459915,1762.0574248129717,1212.1273650342068,433,243,86,96,106,50,33,35,28,9
2023-02-06,131095.33169437794,1680.0574248129717,2924.1940317008734,591,662,355,216,322,181,126,164,98,60
2023-02-07,130552.92842082336,2381.790758146305,2894.790598224479,613,316,434,278,381,191,148,230,122,62
2023-02-08,130294.5165635778,2636.378740978923,2811.4916463957543,694,342,364,306,501,259,198,287,172,102
2023-02-09,129952.47262188383,2469.4477047017895,2751.4916463957543,658,381,247,264,383,161,145,204,101,56
2023-02-10,129842.42868018987,2641.4477047017895,2683.4916463957543,725,393,257,216,344,143,115,173,124,64
2023-02-11,129788.88473849591,2629.9477047017895,1185.3297416338496,481,166,117,79,119,35,30,40,19,3
2023-02-12,130305.76936823051,1702.214371368456,1028.3297416338496,383,236,84,71,90,22,30,24,13,5
2023-02-13,130852.65399796511,1575.214371368456,3027.6944475162027,618,668,430,224,344,131,112,179,93,67
2023-02-14,130195.97392181736,2371.014371368456,2555.427780849536,581,246,370,201,394,118,146,204,106,62
2023-02-15,129927.59384566962,2287.0477047017894,2787.427780849536,608,298,341,250,430,85,147,257,137,72
2023-02-16,129608.21376952187,2468.0477047017894,2821.394301955795,632,369,299,250,490,103,132,225,161,75
2023-02-17,129470.50545465507,2683.6859870889803,2557.894301955795,717,371,245,231,402,84,94,162,68,31
2023-02-18,129476.54713978825,2563.9359870889803,1160.3228733843664,457,183,82,74,118,17,30,31,23,3
2023-02-19,130161.16025349287,1844.9359870889803,1226.4895400510331,489,268,91,81,97,41,22,32,21,4
2023-02-20,130490.57336719747,1555.902653755647,1786.4895400510331,381,302,193,93,111,95,104,215,109,20
2023-02-21,130687.9864809021,1983.902653755647,3019.489540051033,539,518,543,276,302,230,121,191,120,49
2023-02-22,130101.6495946067,2433.152653755647,2677.989540051033,627,281,422,244,309,231,149,188,126,48
2023-02-23,129802.97937497798,2379.3193204223135,2798.989540051033,587,309,346,286,347,255,120,207,120,67
2023-02-24,129423.30915534927,2419.3193204223135,2580.784276893138,669,386,237,263,275,204,116,158,93,21
2023-02-25,129409.34419887843,2566.8193204223135,1163.450943559805,467,132,101,106,78,62,31,41,20,3
2023-02-26,129997.04590907428,1751.152653755647,1250.950943559805,452,218,91,105,95,76,35,38,22,8
2023-02-27,130318.74761927013,1572.652653755647,3009.950943559805,580,665,425,237,272,255,108,172,114,50
2023-02-28,129727.44932946596,2418.652653755647,2766.784276893138,612,280,399,247,307,290,137,203,125,56
2023-03-01,129496.65103966181,2535.98598708898,2834.784276893138,654,285,359,257,329,242,149,193,161,65
2023-03-02,129079.85274985764,2417.98598708898,2812.284276893138,594,398,248,287,348,282,135,200,135,72
2023-03-03,128950.25446005349,2682.6859870889803,2517.284276893138,692,373,221,231,296,210,69,152,109,34
2023-03-04,129020.65617024933,2587.6859870889803,1180.2842768931382,468,173,114,75,86,53,25,41,19,7
2023-03-05,129611.39121377851,1771.0193204223135,1156.7842768931382,402,224,99,91,84,73,20,33,22,7
2023-03-06,130049.62625730768,1595.0193204223135,2799.784276893138,519,579,431,216,253,227,109,163,116,42
2023-03-07,129650.69463417018,2400.8526537556468,2738.284276893138,607,341,401,240,315,264,112,165,119,53
2023-03-08,129428.47967769936,2516.0693204223135,2774.284276893138,630,274,364,281,330,295,112,184,133,46
2023-03-09,129340.26472122854,2686.0693204223135,2692.9550086004556,704,377,271,229,310,275,97,181,105,51
2023-03-10,129022.09041516422,2374.780702536135,2585.4550086004556,672,423,243,214,266,249,58,155,87,60
2023-03-11,128907.4161090999,2470.780702536135,1204.2883419337886,493,190,121,84,67,71,24,25,24,5
2023-03-12,129586.82513636892,1883.6973692028014,1095.7883419337886,426,202,82,59,58,67,8,29,14,8
2023-03-13,129934.23416363793,1443.1973692028014,2756.880934526381,542,646,431,225,248,222,58,160,90,36
2023-03-14,129410.24689461064,2232.8936654990976,2803.8333154787624,630,283,375,250,312,352,66,202,121,60
2023-03-15,129107.73581605955,2501.322236927669,2722.8333154787624,641,264,345,280,318,286,59,228,118,58
2023-03-16,128780.22473750846,2395.322236927669,2558.3333154787624,627,334,235,226,285,312,55,195,108,51
2023-03-17,128608.21365895736,2386.322236927669,2464.3333154787624,705,365,224,206,242,259,40,187,91,26
2023-03-18,128692.70258040627,2548.822236927669,1170.8333154787622,542,142,88,66,89,86,8,49,19,8
2023-03-19,129311.94150185518,1790.072236927669,1188.1446362334793,452,230,73,73,82,74,10,29,24,9
2023-03-20,129582.70400820974,1458.9071425880463,2814.644636233479,499,662,384,213,244,293,49,153,105,62
2023-03-21,129135.96651456431,2367.9071425880466,2518.644636233479,594,268,375,203,277,258,117,151,95,45
2023-03-22,129041.97902091888,2424.6571425880466,2698.144636233479,654,315,308,254,319,236,124,193,112,57
2023-03-23,128871.40819394011,2527.573809254713,2627.144636233479,651,362,219,245,309,263,125,176,101,45
2023-03-24,128868.33736696135,2624.073809254713,2305.144636233479,679,384,225,193,256,155,77,96,78,39
2023-03-25,129162.76653998258,2599.573809254713,1212.1446362334793,485,192,108,81,73,67,30,31,17,12
2023-03-26,129855.27904633715,1904.6571425880463,1180.1446362334793,451,213,93,63,88,67,26,29,17,9
2023-03-27,130280.7915526917,1605.6571425880463,2795.0991816880246,582,687,404,197,234,197,126,138,86,40
2023-03-28,129737.88670367438,2252.194332670691,2626.5450396761903,575,320,372,228,270,219,127,166,115,82
2023-03-29,129632.33510909491,2520.9934450967266,2658.0450396761903,786,433,522,404,626,467,290,396,288,136
2023-03-30,129356.53351451545,2382.2434450967266,2602.0450396761903,159,82,66,64,69,82,31,52,40,18
2023-03-31,129096.73191993599,2342.2434450967266,2390.211706342857,855,183,219,218,242,183,91,106,96,69
2023-04-01,129147.76365868986,2441.2434450967266,1256.961706342857,503,205,116,75,87,67,33,45,16,14
2023-04-02,129676.29539744373,1785.4934450967264,1247.561706342857,436,208,61,84,100,71,41,49,23,9
2023-04-03,129988.27713619759,1559.5434450967266,3012.5950396761905,597,646,457,253,273,235,112,148,116,50
2023-04-04,129389.92554161813,2414.2434450967266,2602.8672522197444,581,269,406,242,293,280,128,170,89,43
2023-04-05,129308.03881347305,2520.980524074659,2703.8672522197444,634,341,294,248,257,265,155,177,142,56
2023-04-06,129158.15208532797,2553.980524074659,2713.8672522197444,676,329,316,220,309,271,156,167,112,54
2023-04-07,129023.26535718289,2578.980524074659,2014.8672522197444,619,296,182,184,196,149,82,87,54,28
2023-04-08,129244.87862903779,2236.480524074659,1136.1255855530776,442,186,97,51,79,59,35,32,26,4
2023-04-09,129787.24190089271,1678.4888574079926,1165.1255855530778,389,217,106,72,84,67,39,37,27,5
2023-04-10,130297.10517274762,1674.9888574079926,2693.6255855530776,575,569,470,199,243,188,120,112,64,43
2023-04-11,129977.46844460253,2373.9888574079923,2805.2922522197446,607,336,437,294,308,251,167,161,132,50
2023-04-12,129724.49838312411,2552.322190741326,2777.2922522197446,677,294,337,275,311,275,147,150,99,53
2023-04-13,129482.6283216457,2535.4221907413257,2753.7922522197446,659,374,246,286,284,244,162,148,115,72
2023-04-14,129358.75826016728,2629.9221907413257,2451.4351093626015,716,383,216,235,260,195,110,110,90,42
2023-04-15,129635.36438916506,2728.0412383603734,1186.9351093626015,495,167,94,67,77,62,24,21,23,3
2023-04-16,130282.47051816282,1834.0412383603734,1330.3101093626015,479,273,91,89,93,66,44,33,31,8
2023-04-17,130601.5766471606,1649.4162383603734,2973.3101093626015,604,658,427,224,264,235,168,121,93,53
2023-04-18,129998.58277615836,2370.3162383603735,2757.8101093626015,600,305,413,245,332,294,179,136,105,56
2023-04-19,129746.58890515614,2505.8162383603735,2909.8101093626015,646,319,366,272,335,289,212,131,117,72
2023-04-20,129351.09503415391,2514.3162383603735,2625.89547521626,642,340,274,245,297,213,133,168,128,44
2023-04-21,129160.63774851753,2435.4381895798856,2367.752618073403,660,362,240,229,255,181,100,133,80,60
2023-04-22,129452.20427240497,2659.319141960838,1095.2526180734028,460,165,89,58,85,36,17,19,17,4
2023-04-23,130223.7707962924,1866.8191419608381,1181.2526180734028,462,229,98,64,77,48,30,23,15,6
2023-04-24,130563.00398684651,1520.4858086275046,2979.252618073403,547,696,391,249,258,245,116,150,117,62
2023-04-25,129949.57051073395,2365.819141960838,2607.333077843518,580,268,374,242,311,270,120,146,105,57
2023-04-26,129859.70600013863,2517.468567248194,2792.772471782912,659,344,320,278,307,254,131,200,118,55
2023-04-27,129468.53845924027,2401.604930884558,2604.272471782912,603,362,241,288,304,242,102,185,110,52
2023-04-28,129448.07091834191,2583.804930884558,2440.772471782912,665,358,240,234,246,213,100,116,100,36
2023-04-29,129693.60337744356,2686.304930884558,1184.272471782912,511,166,89,66,100,56,33,45,18,10
2023-04-30,130476.96916987855,1967.6382642178912,1276.9391384495784,472,275,111,93,74,65,43,27,17,7
2023-05-01,130675.16829564686,1475.1382642178912,3052.4391384495784,524,684,416,247,297,280,133,168,93,39
2023-05-02,129913.86742141517,2291.1382642178914,2785.5613606718007,621,313,445,246,312,292,119,195,131,81
2023-05-03,129697.65543607237,2569.349375329002,2594.0613606718007,627,288,320,251,257,205,130,137,89,51
2023-05-04,129482.94345072957,2379.349375329002,2811.0613606718007,602,373,285,283,350,261,147,199,119,74
2023-05-05,129325.23146538677,2653.349375329002,2441.505805116245,717,377,232,221,236,195,111,114,78,39
2023-05-06,129616.13059115509,2732.404930884558,1235.3391384495785,546,174,95,58,71,57,29,36,18,3
2023-05-07,130284.69638359007,1903.904930884558,1423.4224717829118,450,268,106,94,103,85,50,56,42,15
2023-05-08,130514.34550935838,1653.0715975512246,2902.2431614380844,587,692,388,208,244,207,105,159,102,60
2023-05-09,129911.67394547151,2299.571597551225,2633.2431614380844,598,313,397,230,276,239,140,146,103,42
2023-05-10,129825.335714918,2546.904930884558,2748.598352694915,635,322,364,232,308,239,142,178,132,56
2023-05-11,129603.74611824425,2527.00875602117,2598.0150193615814,667,345,289,234,276,260,129,159,106,47
2023-05-12,129551.4065215705,2545.6754226878365,2491.0150193615814,672,397,226,220,280,217,91,132,84,35
2023-05-13,129585.73359156342,2525.3420893545035,1152.0150193615814,498,182,75,62,77,56,26,24,17,3
2023-05-14,130374.39399488967,1940.6754226878368,1134.5816860282482,427,200,99,93,95,51,33,53,33,11
2023-05-15,130769.95439821594,1530.1420893545032,3028.581686028248,557,734,421,222,253,254,111,169,95,38
2023-05-16,130146.01480154219,2404.6420893545032,2694.081686028248,584,291,395,231,349,227,131,188,87,56
2023-05-17,129932.74187153511,2480.80875602117,2807.581686028248,649,321,306,245,320,264,142,191,130,75
2023-05-18,129578.1356081947,2452.9754226878367,2603.081686028248,631,392,216,229,314,244,114,150,96,57
2023-05-19,129506.02934485428,2530.9754226878367,2410.2141535607157,664,378,242,224,248,198,100,133,72,47
2023-05-20,129668.50035424114,2572.685162947577,1157.0058202273824,512,176,84,60,63,48,15,22,22,6
2023-05-21,130297.30469696135,1785.8101629475768,1230.3058202273824,441,250,92,85,75,66,27,32,20,17
2023-05-22,130766.34237301486,1699.3434962809104,2978.3058202273824,636,697,408,219,260,215,117,152,88,42
2023-05-23,130121.8800490684,2333.84349628091,2689.3058202273824,602,319,403,252,272,249,146,152,95,44
2023-05-24,129786.41772512192,2353.84349628091,2721.8058202273824,595,301,352,246,334,269,133,188,128,58
2023-05-25,129628.62206784212,2564.010162947577,2833.9308202273824,657,374,257,276,383,273,136,175,103,46
2023-05-26,129401.82641056231,2607.135162947577,2437.130820227382,694,420,220,219,235,191,88,109,74,41
2023-05-27,129596.13075328252,2631.435162947577,1211.1308202273824,538,142,101,68,73,56,20,47,15,6
2023-05-28,130313.43509600271,1928.4351629475768,1307.372486894049,566,266,96,74,92,61,37,27,25,13
2023-05-29,130688.4394387229,1682.3768296142437,1212.872486894049,409,251,134,64,69,57,31,37,31,19
2023-05-30,131131.4437814431,1655.8768296142437,3158.051851973414,564,585,597,253,284,219,127,167,107,62
2023-05-31,130539.72748924265,2566.3355597729737,2853.6851853067474,695,273,417,285,346,255,123,166,111,58
2023-06-01,130235.01119704221,2548.968893106307,2681.6851853067474,631,316,334,261,292,222,147,177,88,60
2023-06-02,130197.29490484178,2643.968893106307,2653.3601853067476,754,461,188,244,288,202,110,132,73,45
2023-06-03,130297.045279308,2753.110559772974,1259.1101853067473,576,167,105,86,90,72,32,45,17,7
2023-06-04,130976.29565377423,1938.3605597729738,1238.4435186400808,459,213,75,75,76,67,23,32,31,10
2023-06-05,131387.71269490712,1649.8605597729738,2955.518518640081,615,686,359,233,281,225,137,152,68,38
2023-06-06,130806.71306937335,2374.518893106307,2670.6613757829377,572,278,388,222,301,271,151,150,99,45
2023-06-07,130778.85630098243,2642.8046073920214,2846.711375782938,703,337,323,249,292,267,161,221,158,87
2023-06-08,130514.54953259151,2582.4046073920213,2620.4891535607157,650,370,247,224,310,239,128,170,64,43
2023-06-09,130529.02054197837,2634.960162947577,2469.139153560716,697,418,240,197,264,211,103,103,60,33
2023-06-10,130693.79155136524,2633.9101629475767,1193.3058202273824,514,171,79,64,83,49,23,34,13,5
2023-06-11,131374.89589408544,1874.410162947577,1403.8058202273824,479,270,74,111,105,75,43,53,24,11
2023-06-12,131559.75023680562,1588.660162947577,2930.561375782938,530,716,408,235,256,248,140,177,62,41
2023-06-13,131035.63791285915,2406.449051836466,3115.1030424496043,225,148,208,123,152,141,80,115,56,44
2023-06-14,130532.27558891269,2611.7407185031325,1757.3178836974769,326,167,209,153,178,158,90,104,81,39
2023-06-15,130359.53908136679,1584.5813761515853,1706.308994808588,0,0,0,0,0,0,0,0,0,0
2023-06-16,130224.87590715423,1571.6458205960298,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-17,130193.21273294167,1123.556534881744,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-18,130161.54955872911,1123.556534881744,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-19,130129.88638451656,1123.556534881744,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-20,130098.223210304,1123.556534881744,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-21,130066.56003609144,1123.556534881744,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-22,130034.89686187888,1123.556534881744,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-23,130003.23368766632,1123.556534881744,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-24,129971.57051345377,1123.556534881744,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-25,129939.90733924121,1123.556534881744,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-26,129908.24416502865,1123.556534881744,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-27,129876.58099081609,1123.556534881744,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-28,129844.91781660353,1123.556534881744,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-29,129813.25464239097,1123.556534881744,1155.2197090943023,0,0,0,0,0,0,0,0,0,0
2023-06-30,129781.59146817842,1123.556534881744,1653.1923886810403,1119,0,0,0,129,80,36,52,36,28
2023-07-01,130555.85907174562,2427.4599922482444,1342.1923886810403,493,446,0,0,78,63,24,28,30,11
2023-07-02,131435.12667531281,2221.4599922482444,1361.1923886810403,553,452,0,0,53,55,20,24,19,9
2023-07-03,131924.39427888003,1850.4599922482444,2806.2383656925344,649,648,788,0,113,155,72,93,75,37
2023-07-04,131525.66188244722,2407.505969259739,1133.2383656925344,445,129,218,0,34,53,24,24,21,6
2023-07-05,132333.92948601444,1941.5059692597385,3075.231296738097,715,499,1004,0,163,263,165,231,172,62
2023-07-06,131906.0855136332,2647.3873243568833,2938.4119690070047,622,341,964,0,172,277,149,232,180,90
2023-07-07,131808.26254965537,2840.5890050291523,2628.7833975784333,703,325,289,554,92,186,95,141,127,55
2023-07-08,132040.27291901084,2860.793766933914,1257.2833975784333,493,152,62,125,29,64,18,31,15,5
2023-07-09,132731.78328836634,1948.793766933914,1232.2833975784333,413,223,93,116,16,45,18,21,19,13
2023-07-10,133268.7936577218,1769.293766933914,3617.207032664012,1037,723,429,556,68,282,133,167,98,56
2023-07-11,132691.9455638901,3040.358938832305,3191.590201812596,752,519,361,647,51,289,132,192,150,76
2023-07-12,132505.0188484932,3004.663486415696,3252.090201812596,736,638,307,645,38,256,143,177,147,78
2023-07-13,132281.0921330963,3028.163486415696,3542.832251282561,840,436,397,807,43,319,161,208,124,71
2023-07-14,132040.93220215171,3302.6723203379574,3187.9647972143193,938,484,409,231,376,229,122,168,118,55
2023-07-15,132074.8221399735,3221.85473503612,1432.9647972143196,678,202,146,73,96,52,33,44,28,9
2023-07-16,132760.7120777953,2118.85473503612,1523.4647972143196,607,296,169,64,129,55,27,38,40,27
2023-07-17,133155.6020156171,1918.35473503612,3272.298130547653,662,760,520,353,316,203,120,155,106,61
2023-07-18,132672.32528677225,2789.0214017027865,3288.298130547653,733,357,550,392,409,231,137,167,126,71
2023-07-19,132366.79855792737,2982.7714017027865,3405.6314638809863,826,366,446,443,461,206,140,238,119,82
2023-07-20,132038.7718290825,3077.60473503612,3432.298130547653,839,431,301,490,499,212,154,194,143,85
2023-07-21,131654.41176690432,3047.9380683694535,3088.1314638809863,827,495,269,393,426,190,119,159,79,67
2023-07-22,131747.88503805944,3181.60473503612,1321.1647972143196,628,179,109,100,95,40,28,43,19,7
2023-07-23,132765.8583092146,2339.1380683694533,1553.1647972143196,704,300,97,128,121,45,26,37,19,8
2023-07-24,133110.3315803697,1897.6380683694533,3537.375724532615,811,826,445,281,535,137,119,130,146,67
2023-07-25,132403.2980595449,2830.3422037077994,3296.2812800881707,755,411,524,321,575,164,129,180,111,58
2023-07-26,132361.9978720534,3254.981092596688,3383.423826884491,877,407,407,310,645,130,156,205,124,67
2023-07-27,132060.53369512636,3081.9596499574363,3478.89862890033,889,514,368,330,681,143,133,171,125,93
2023-07-28,131721.1321531885,3139.4970869624763,3042.489625068912,883,491,291,286,526,112,107,140,98,63
2023-07-29,131875.9403813656,3197.297853246001,1385.9896250689123,656,195,116,70,166,25,28,24,21,8
2023-07-30,132839.74860954267,2349.797853246001,1408.9896250689123,621,295,109,75,112,69,27,24,14,15
2023-07-31,133236.05683771978,1805.297853246001,3388.510259989547,669,859,525,275,350,279,100,144,93,56
2023-08-01,132498.36189129367,2650.8153135634616,3559.0854142045396,724,455,552,352,500,390,129,178,140,83
2023-08-02,132224.77465596548,3285.498178876349,3409.7235703668134,901,375,429,375,513,314,133,170,122,70
2023-08-03,131989.53358989366,3174.4825042949997,3521.3950848450686,861,520,364,380,466,365,134,165,129,68
2023-08-04,131934.2344860637,3466.095981015092,3172.428418178402,1005,526,283,320,347,240,108,137,88,65
2023-08-05,132147.62427112262,3385.8182032373143,1476.428418178402,719,210,134,89,131,54,29,42,16,3
2023-08-06,133179.01405618154,2507.8182032373143,1570.5084181784018,728,299,112,91,126,63,35,40,20,13
2023-08-07,133669.44384124043,2060.938203237314,3835.1379023483228,856,930,569,313,397,327,102,129,124,55
2023-08-08,132939.45972177695,3105.153782884844,3483.6142452054655,841,382,539,305,470,362,127,186,129,73
2023-08-09,132684.99514517063,3229.1496685991297,3534.603703584237,889,440,425,337,436,440,165,192,137,100
2023-08-10,132324.49912545268,3174.1076838663053,3615.603703584237,947,504,413,374,439,378,149,189,133,75
2023-08-11,132126.00310573477,3417.1076838663053,3349.103703584237,1001,485,356,311,369,356,106,133,79,56
2023-08-12,132233.00708601682,3456.1076838663053,1619.1037035842369,813,175,146,95,115,102,32,53,20,17
2023-08-13,133043.0110662989,2429.1076838663053,1489.1037035842369,675,270,116,95,96,104,23,30,14,13
2023-08-14,133631.01504658096,2077.1076838663053,3849.103703584237,793,932,546,329,333,384,109,185,114,71
2023-08-15,132779.01902686304,2997.1076838663053,3614.4370369175704,847,378,588,395,399,442,129,184,175,83
2023-08-16,132426.0230071451,3261.4410171996387,3806.7227512032846,916,419,491,401,448,495,126,191,119,85
2023-08-17,132103.16984457002,3483.86958862821,3482.4727512032846,893,481,307,415,430,424,105,165,105,61
2023-08-18,132013.31668199494,3392.61958862821,3495.389417869951,1070,531,289,368,381,344,91,168,119,88
2023-08-19,132108.21351941986,3590.286255294877,1570.7227512032846,805,222,136,98,121,111,34,56,25,12
2023-08-20,133014.14369017814,2476.652921961543,1628.0689050494384,702,307,109,96,116,123,21,29,28,20
2023-08-21,133387.5738609364,2001.4990758076972,3922.087731184544,811,1026,516,302,401,375,69,169,114,65
2023-08-22,132658.47911475113,3192.992984999281,3677.337731184544,890,404,555,326,494,467,87,195,115,71
2023-08-23,132217.13436856586,3235.992984999281,3544.337731184544,910,403,453,320,435,465,96,178,123,85
2023-08-24,131981.7896223806,3308.992984999281,3227.6646019328427,938,464,335,338,444,377,78,142,94,41
2023-08-25,132119.0965768756,3364.971556427852,3667.9146019328427,988,523,332,355,380,603,65,178,99,99
2023-08-26,132288.40353137063,3837.221556427852,1470.914601932843,726,214,135,98,104,92,17,31,16,18
2023-08-27,133254.21048586562,2436.721556427852,1557.5812685995097,672,347,103,82,109,103,13,40,17,7
2023-08-28,133759.35077369396,2062.721556427852,4023.5812685995097,807,995,599,355,375,471,67,179,97,67
2023-08-29,132895.4910615223,3159.721556427852,3514.5812685995097,872,383,540,356,393,341,187,149,126,83
2023-08-30,132753.63134935065,3372.721556427852,3389.8312685995097,908,386,429,353,412,321,167,175,152,57
2023-08-31,132586.93830384567,3223.1382230945187,3541.168906007221,886,566,360,344,444,328,196,167,108,64
2023-09-01,132480.98442158924,3435.2150237507944,3424.168906007221,1061,520,330,317,368,319,163,134,91,75
2023-09-02,132471.0305393328,3414.2150237507944,1520.2522393405543,787,189,105,116,97,89,34,33,23,6
2023-09-03,133372.1599904097,2421.3816904174614,1621.2522393405543,780,353,115,82,90,63,47,30,13,3
2023-09-04,133972.28944148662,2221.3816904174614,1428.2522393405543,606,241,146,64,101,94,45,48,17,18
2023-09-05,134664.41889256352,2120.3816904174614,4240.352239340555,799,770,761,373,459,475,191,186,140,89
2023-09-06,133717.34834364045,3293.281690417461,3956.102239340554,930,401,608,369,428,441,205,217,145,72
2023-09-07,133164.52779471735,3403.281690417461,3661.8469945853094,892,396,413,410,477,449,183,199,125,84
2023-09-08,132802.08303667005,3299.4022365380074,3284.013661251976,916,492,266,361,361,314,178,140,91,64
2023-09-09,132939.30494528942,3421.2355698713404,1411.0136612519761,699,191,110,89,95,77,36,34,13,8
2023-09-10,133895.02685390878,2366.7355698713404,1586.680327918643,720,305,107,93,97,84,59,26,23,14
2023-09-11,134329.4154291948,2021.068903204674,3737.316989185559,815,852,508,300,377,344,200,156,78,55
2023-09-12,133639.83899958731,3047.7405595780665,3795.316989185559,835,463,524,327,447,397,322,178,142,102
2023-09-13,133325.26256997982,3480.7405595780665,3559.1515051648335,924,486,412,334,419,378,235,152,129,69
2023-09-14,132900.8636285559,3134.7525637409135,3548.8181718315004,909,469,365,346,412,360,211,177,124,72
2023-09-15,132647.93135379866,3295.8858970742467,3264.5989204946018,990,470,332,298,387,283,185,138,106,77
2023-09-16,132811.75754606456,3428.425112760521,1463.598920494602,733,189,129,67,99,73,42,42,18,4
2023-09-17,133715.0837383305,2366.925112760521,1607.9322538279353,697,354,125,107,93,87,33,28,27,6
2023-09-18,134161.99326392973,2054.841779427188,3920.4155871612684,818,886,529,330,355,365,232,135,117,63
2023-09-19,133258.53056730676,3016.952890538299,4140.9710608971545,833,354,554,387,505,467,364,205,222,172
2023-09-20,132603.05358496952,3485.4940785598997,3728.9838814099753,886,489,431,490,522,471,343,226,167,127
2023-09-21,132201.51250006817,3327.4427965086174,3604.4838814099753,855,457,363,398,386,417,227,144,123,65
2023-09-22,131911.48457306155,3314.455954403354,3162.4668473418387,905,495,282,327,309,292,187,99,62,33
2023-09-23,132095.00073423126,3345.983008511571,1522.466847341839,707,193,141,78,86,84,53,34,13,5
2023-09-24,132899.716895401,2327.1830085115707,1642.6335140085057,678,292,102,102,93,86,62,34,27,7
2023-09-25,133274.26638990408,2017.1830085115707,3699.4835140085056,725,854,536,311,314,304,239,142,115,77
2023-09-26,132580.4825510738,3005.6996751782376,3543.284892454621,897,377,515,327,412,328,292,127,107,71
2023-09-27,132289.3421959528,3252.144537333626,3645.9515591212876,936,482,395,339,493,328,272,121,120,71
2023-09-28,131997.86850749847,3354.477870666959,3695.513884188257,971,500,341,332,441,381,188,260,117,100
2023-09-29,132104.7773729889,3802.4227496786716,3573.094030305742,1009,555,362,316,403,328,167,214,117,76
2023-09-30,132192.7088752003,3661.02553251715,1622.4400073172362,837,201,132,108,108,77,51,43,22,8
2023-10-01,133060.46106706688,2490.192199183817,1675.4400073172362,772,358,113,106,100,81,44,41,35,8
2023-10-02,133538.71325893345,2153.692199183817,4048.106673983903,872,929,611,287,359,349,217,210,97,58
2023-10-03,132712.79878413337,3222.192199183817,3905.473486210977,914,418,598,375,486,409,211,244,124,112
2023-10-04,132486.04588138568,3678.720583463293,3878.473486210977,1164,423,452,327,420,367,226,245,118,83
2023-10-05,132147.292978638,3539.720583463293,3904.9513234064616,1075,545,423,381,518,430,275,276,119,84
2023-10-06,131789.24411629437,3546.9024610628176,3457.3513234064612,1036,483,344,321,382,297,192,180,98,66
2023-10-07,131931.7452539507,3599.852461062818,1502.8513234064615,782,201,113,89,101,66,40,34,12,6
2023-10-08,132832.74639160707,2403.852461062818,1653.8513234064615,775,304,115,118,115,59,46,40,14,7
2023-10-09,133201.24752926343,2022.3524610628176,3059.392990073128,715,723,387,285,274,206,165,159,94,44
2023-10-10,132960.2695002531,2818.414961062818,3730.1941444742824,763,444,609,383,431,363,201,247,104,73
2023-10-11,132568.81583138558,3338.740475606753,3763.175096855235,894,428,495,423,449,363,207,237,125,76
2023-10-12,131940.06216251806,3134.4214279877056,3629.7084301885684,927,505,409,426,453,340,182,225,113,69
2023-10-13,131507.60849365054,3197.254761321039,3353.7084301885684,1002,486,298,363,371,293,170,160,79,62
2023-10-14,131553.154824783,3399.254761321039,1489.2084301885682,699,174,118,127,118,90,33,50,14,6
2023-10-15,132531.20115591548,2467.254761321039,1515.2084301885682,696,286,94,85,114,75,43,39,10,7
